genename.genes	logFC	logCPM	LR	PValue	qvalue
Moxd1	-0.663859261192549	5.82268474585254	15.5603742602754	7.99119400649032e-05	0.00117376599944737
Mphosph10	0.671187391223955	5.79685371061986	24.5559510072297	7.21830683205478e-07	2.25134231881114e-05
Mpi	1.28184264369355	4.28057085940231	67.8428984846836	1.77055125720387e-16	5.62478840824281e-14
Mpp7	0.674207863610173	4.89427046928449	14.6298676886588	0.000130824644757878	0.00174521802647012
Mpzl2	-0.630535713413511	5.03265944255519	13.0489759140057	0.000303450285800492	0.00340298913546714
Mrap2	3.33901587382316	-0.277077571069754	43.5092978361082	4.21949791436378e-11	4.32411035113464e-09
Mras	0.475660814594436	6.00754950559206	14.8135308895216	0.000118680909458305	0.00161223339311777
Mrfap1	0.373239829164477	8.33573605089293	10.677768878138	0.00108430762541274	0.00929920284378268
Mrpl11	0.466481181174668	4.68255342366397	10.6290470576083	0.00111325066816195	0.00947483316860257
Mrpl12	0.585403893920041	5.95450220402068	16.9393671941233	3.85928710531129e-05	0.000641905958473542
Mrpl16	0.62873793387782	4.38871545645615	16.1942838346583	5.71663550938118e-05	0.000898244339060971
Mrpl17	0.357744187883893	5.94193843231589	6.90640449286978	0.00858875312901401	0.0463922011374821
Mrpl18	0.405862836974484	4.97452688431297	10.2849653419284	0.00134118539024802	0.0109692095286265
Mrpl19	0.78750837921654	4.79765841289838	31.5585973751627	1.93511722667362e-08	1.00780180062689e-06
Mrpl2	0.388226021565577	4.92297480812348	11.1009421911784	0.000862838722011672	0.00775964960749349
Mrpl20	0.465939024671114	5.35252557848736	8.4136629483281	0.00372411574091953	0.02445139824227
Mrpl21	0.608157715552566	4.98111864697206	15.1226324864675	0.00010074818535081	0.00140642695909059
Mrpl22	0.50891261254412	4.07823660517604	11.4567129224295	0.000712361949907798	0.006650505895067
Mrpl3	0.417759695981656	5.59879580389429	11.7171209374743	0.000619276896636052	0.00595137408271069
Mrpl39	0.386160009734591	4.92829419935044	9.19360356743577	0.00242862295231893	0.0175397914095206
Mrpl4	0.387639118533518	5.70107423069276	12.5575563134214	0.000394607425724573	0.00415890044230477
Mrpl41	0.43438324336439	4.44409285279147	7.26703949181802	0.00702314716849239	0.0399439249956352
Mrpl42	0.437696121588589	4.95724982620361	10.2202320928497	0.00138908369725091	0.0112862416000971
Mrpl43	0.343556087287312	4.72896950687622	7.08373038726049	0.00777869103532614	0.0430741634134814
Mrpl50	0.337332948476813	5.51836593840078	7.23745832104179	0.00713979818007219	0.040411003290518
Mrpl54	0.585803221733988	4.55081907987229	11.5326736842688	0.0006838359429192	0.00643280190297681
Mrps11	0.535735434946352	4.47438103802726	16.6774262399326	4.43050779425262e-05	0.000721271100502122
Mrps14	0.385889636349191	5.01022225600569	8.34759142936728	0.00386198940896103	0.0251212056509035
Mrps2	0.46784483979807	5.42964879109626	16.041168958223	6.19800236651639e-05	0.000955171009193288
Mrps22	0.519907493134494	4.65670931432091	13.442941918185	0.000245929664631073	0.00289211204762866
Mrps25	0.521691242748168	4.47118527444655	15.823232025264	6.95433701424209e-05	0.00104747775402004
Mrps27	0.446942564295554	4.67079421392965	12.8795306142383	0.000332195546201921	0.00365168786774015
Mrps28	0.653485960273932	3.90027934148668	13.5292166206212	0.000234878068680511	0.00278571652870251
Mrps30	0.362022778006617	4.8314155977137	7.15363255551514	0.00748123107488313	0.0418219247469208
Mrps31	0.409854501918242	4.50537136781022	9.17307248747772	0.00245601897074462	0.017669669968107
Mrps34	0.382285459329611	4.71748964123851	7.25899698478696	0.00705466809439825	0.0400821944515146
Mrps35	0.438564966077147	4.56765776759883	10.2163655314911	0.00139199891071747	0.0113016691407576
Mrs2	1.02582738890273	3.86561502746198	20.5803886800788	5.71788675159918e-06	0.000130817248541217
Mrto4	0.747786978652611	6.08932771768013	23.0035040587082	1.61706390071225e-06	4.48942160100362e-05
Ms4a14	-0.954270214961673	0.46441792800869	6.93414252040174	0.00845655953285875	0.0458773710713613
Ms4a3	-4.86972944945728	-3.00105750844073	8.15072046413399	0.00430440567447118	0.0273567800482681
Ms4a4c	-1.42670491232558	0.982076527069412	7.9563455422219	0.00479190706530352	0.0298076725365649
Msc	-1.36107193006445	2.06664015461578	22.3363492562257	2.28833876952751e-06	6.03654538039773e-05
Msh5	-0.642916686073753	2.52151067732679	6.73025551738234	0.00947910201705983	0.0499517229041177
Msra	0.38474091795775	4.27455510192896	7.56168719594743	0.00596221482837771	0.0352714888708595
Msrb2	-0.612186844931626	5.50776206026591	14.8444659912421	0.000116750121510253	0.00158891628038249
Msx2	-1.11588905574766	3.40779622084197	15.5146548284174	8.18680915915517e-05	0.00119617780605317
Mt1	0.993367006856234	6.49590225263601	14.1072210228247	0.000172679605223274	0.00217689856063218
Mt2	1.31593667738457	7.0202444581965	18.1710454890426	2.01925547773537e-05	0.000375453204965545
Mt3	-1.79599915564732	0.72521790145207	15.2894365173723	9.2230840444476e-05	0.00131560579204891
Mtap	0.462095280256643	5.36996876532151	15.7822392201727	7.10665099955664e-05	0.00106113765028017
Mtap1a	0.889217456098817	5.34772926547016	19.1279781212118	1.22239763683031e-05	0.00024511883361436
Mtap1b	0.678202354556424	6.69400942519483	12.892014735246	0.000329987014457003	0.00363599492125876
Mtap2	1.50098454367306	5.68460209106586	44.673210917562	2.32821121322504e-11	2.56310697820289e-09
Mtap6	-0.67169480217899	4.16621625920343	16.0297775180013	6.23540392565104e-05	0.000958941303586638
Mtch2	0.438914774705948	6.31657337634614	14.538209495769	0.000137345468558667	0.00181294710026289
Mtcp1	-0.766622689403734	4.65516923085675	37.3159005588916	1.00462164104035e-09	7.4718314560051e-08
Mterf	-0.594598386114373	2.4832717541992	9.11161530356806	0.00253991485004621	0.0181441138565138
Mtfp1	0.75064120167137	1.79805136484784	9.35400736274891	0.0022249844020394	0.0164001336203355
Mthfd1	0.960735945805629	6.28595486086662	60.5102226349424	7.31973612431573e-15	1.78875046079707e-12
Mthfd2	2.58646303803756	5.41362052786575	87.1047917389739	1.02920894428049e-20	5.86860218023322e-18
Mthfr	-0.607165117172587	5.84642577221483	20.0533891572297	7.5309947809989e-06	0.000164836871988045
Mtmr11	-0.397392001075295	5.65973566309721	7.24894582841839	0.00709426478661332	0.0402452682565951
Mtmr2	0.334606834099205	6.33841193729681	9.52032856835169	0.00203208195689571	0.0152821909223696
Mtmr4	0.484748198939334	6.10473917313374	13.1590090659745	0.000286140165975611	0.00325982838676518
Mtmr9	0.465339629126879	4.76915172612548	12.0003160481201	0.000531915292250604	0.00526189157876732
Mtpn	0.411588450498142	7.38536961330986	9.75148184156917	0.00179178222269252	0.0138065325946764
Mtss1	-0.426198328577026	6.3288834028491	9.31317200392454	0.00227512254699107	0.0167142963990708
Mtus1	-0.499854366123172	7.00669688735204	18.0476642223381	2.15442801281531e-05	0.000396935958152336
Muc2	0.908267049424409	1.13714777324143	9.46431869729852	0.00209507232376178	0.0156395496259867
Muc20	-2.57549758238525	2.1946718431142	48.1989490163689	3.85094697128327e-12	5.25382569002438e-10
Muc4	-2.87794279104429	4.40013203099366	72.7022843324874	1.50759494508526e-17	5.78032696358725e-15
Mum1l1	0.590319167739869	2.26102157503357	7.23846362844937	0.0071358015166097	0.0403986644924559
Mup1	-3.86006549553992	-3.11392323658372	7.58165201026046	0.00589653761408621	0.0349579321413087
Mup15	-4.51380736942096	-2.87313995563744	9.16673474171725	0.00246453904641563	0.0177080514746981
Mup17	-4.19571725322966	-2.89449839883942	7.07338545382578	0.00782372878667403	0.04319366453775
Mustn1	-0.832317872472227	4.79682951908227	12.7532183512519	0.00035539711686131	0.00384589833808361
Mut	0.680949561162909	5.35876667817117	21.3844444216489	3.75807926128109e-06	9.24470869605851e-05
Mutyh	-0.989337436535346	3.15230376552834	22.2616158037388	2.37915171047072e-06	6.24646702921464e-05
Mvd	0.681939882614047	3.40346550189928	12.0053047790434	0.000530493351038944	0.00525016072114109
Mvk	0.677285809592817	4.20423756221189	20.6565697234822	5.49483184398147e-06	0.000126625979840891
Mxd1	-0.875945244266574	4.41595667878128	41.0002077569226	1.52213038316484e-10	1.36488449438789e-08
Myadm	0.510360271941817	8.03260394302903	11.3354095806247	0.000760430604849953	0.00700515981385801
Mybpc2	-0.653045695895595	3.03595327605017	8.21168183669782	0.00416215554016334	0.0266277373136227
Myc	0.477836552312547	6.38510541739302	8.70156989199834	0.00317936114277117	0.0217079008575208
Mycbp	0.502009619842772	3.63651333228527	10.4534312015583	0.00122421840095153	0.0102039613194753
Mycn	-2.81707932293188	3.14478616071179	53.8240982900539	2.19266762756968e-13	3.7508109770688e-11
Myct1	-0.585369659572691	3.90196111219644	10.5724560697209	0.00114785119143286	0.0097130573801689
Myd88	1.68245960580023	6.49526420030218	111.074790786787	5.6979987389383e-26	5.50922156332652e-23
Myh11	0.955747045114068	11.5867285945834	13.6072810424739	0.000225309971078586	0.00270142688078148
Myh14	-0.519625715706458	6.07360634124709	9.24052970321019	0.00236716467528412	0.0172367413388894
Myl3	2.10900509668282	-0.622354703579147	11.8955046345026	0.000562695812783241	0.00549307703453631
Myl9	0.814219290363497	9.86308120605915	17.8469085573016	2.39407892156403e-05	0.000433899976020708
Mylip	-1.02250226802782	5.73117221918714	62.6822752430868	2.42891776416792e-15	6.35462038112544e-13
Mylk	0.899333236488328	10.6755172576961	13.22760128035	0.000275856614047357	0.00317314505095448
Myo15	-1.4429406562318	-0.0299935476039417	15.8823044483287	6.740602145794e-05	0.00102389009916781
Myo19	0.60771803851212	5.12836568425695	19.2920661543482	1.12171485518606e-05	0.000229693323661397
Myo1d	-0.522363912999043	5.99401903138224	17.4363145402875	2.97095488724613e-05	0.000516964747907508
Myo1e	-0.473374640150353	6.15060025375162	19.2263900158449	1.16097317361217e-05	0.000236065548376052
Myo3b	-1.04587388575893	4.14264304574985	8.92359399718129	0.00281509990901863	0.019742097690557
Myo5c	-0.939862337322632	5.5937637976995	10.3928691597631	0.00126502900354174	0.0105008267938638
Myo7b	-2.42825699798973	-2.37912637012414	14.0463230474269	0.000178362224853065	0.00223460234156759
Myo9b	0.386332513617584	7.28197056258917	13.0515231019114	0.000303037869328963	0.00340179512273472
Myoc	-1.45160138905962	2.33542831670528	20.7705490112887	5.17730443017924e-06	0.000121065085087619
Myocd	1.24545352214166	5.02726406248792	24.0478099719876	9.39730838622427e-07	2.81261566477598e-05
Myom3	-1.1534118588559	0.60177613430812	7.07497339369768	0.00781679823899615	0.0431783657557686
Myoz2	-2.14582941913173	-2.29866882569235	7.59767151020153	0.005844373092762	0.0347320066373173
N28178	-0.589477761370775	3.01025445330543	7.5612378159451	0.00596370168875042	0.0352714888708595
N4bp2l1	-1.19671642501305	3.17874293503703	35.7359233850424	2.25958748031983e-09	1.56051883190536e-07
N4bp3	-0.618230672919715	5.08614163308621	18.9099360826904	1.37037059017035e-05	0.000269445633812629
N6amt2	0.734239199018593	3.69517719005249	19.3474292945694	1.08965839570669e-05	0.000224576676586889
Naa10	0.519354432387235	5.68669251186137	17.1254182086367	3.49908704280031e-05	0.000589937055783117
Naa25	0.621599661088575	6.54237422319463	26.6133752445946	2.48517325458389e-07	9.01554369256713e-06
Naa50	0.551395691119377	7.44808385551902	15.4417819256331	8.50861258533729e-05	0.00123207530340828
